additional_search_metadata,categories,glyph_order,NEW_PUAs,Non_modifiable,protected_symbol_notes,RTL_extension,semantic_name_1,semantic_name_2,semantic_name_3,short_name,character,unicodes
,,1820,100A12,FALSE,,,,,,r2.rectangle.roundedtop.fill,􀨒,XXXXX
,"indicies, commerce",1821,100605,FALSE,,,,,,cruzeirosign.square,􀘅,NO
,,1821,100A13,FALSE,,,,,,lb.rectangle.roundedbottom,􀨓,XXXXX
,"indicies, commerce",1822,100606,FALSE,,,,,,cruzeirosign.square.fill,􀘆,NO
,,1822,100A14,FALSE,,,,,,lb.rectangle.roundedbottom.fill,􀨔,XXXXX
,"indicies, commerce",1823,100607,FALSE,,,,,,tugriksign.square,􀘇,NO
,,1823,100A15,FALSE,,,,,,rb.rectangle.roundedbottom,􀨕,XXXXX
,"indicies, commerce",1824,100608,FALSE,,,,,,tugriksign.square.fill,􀘈,NO
,,1824,100A16,FALSE,,,,,,rb.rectangle.roundedbottom.fill,􀨖,XXXXX
,"indicies, commerce",1825,100609,FALSE,,,,,,millsign.square,􀘉,NO
,,1825,100A17,FALSE,,,,,,lt.rectangle.roundedtop,􀨗,XXXXX
,"indicies, commerce",1826,10060A,FALSE,,,,,,millsign.square.fill,􀘊,NO
,,1826,100A18,FALSE,,,,,,lt.rectangle.roundedtop.fill,􀨘,XXXXX
,"indicies, commerce",1827,10060B,FALSE,,,,,,sheqelsign.square,􀘋,NO
,,1827,100A19,FALSE,,,,,,rt.rectangle.roundedtop,􀨙,XXXXX
,"indicies, commerce",1828,10060C,FALSE,,,,,,sheqelsign.square.fill,􀘌,NO
,,1828,100A1A,FALSE,,,,,,rt.rectangle.roundedtop.fill,􀨚,XXXXX
,"indicies, commerce",1829,10060D,FALSE,,,,,,manatsign.square,􀘍,NO
,,1829,100A1B,FALSE,,,,,,zl.rectangle.roundedtop,􀨛,XXXXX
,"indicies, commerce",1830,10060E,FALSE,,,,,,manatsign.square.fill,􀘎,NO
,,1830,100A1C,FALSE,,,,,,zl.rectangle.roundedtop.fill,􀨜,XXXXX
,"indicies, commerce",1831,10060F,FALSE,,,,,,rupeesign.square,􀘏,NO
,,1831,100A1D,FALSE,,,,,,zr.rectangle.roundedtop,􀨝,XXXXX
,"indicies, commerce",1832,100610,FALSE,,,,,,rupeesign.square.fill,􀘐,NO
,,1832,100A1E,FALSE,,,,,,zr.rectangle.roundedtop.fill,􀨞,XXXXX
,"indicies, commerce",1833,100611,FALSE,,,,,,bahtsign.square,􀘑,NO
,"indicies, commerce",1834,100612,FALSE,,,,,,bahtsign.square.fill,􀘒,NO
,"indicies, commerce",1835,100613,FALSE,,,,,,larisign.square,􀘓,NO
,"indicies, commerce",1836,100614,FALSE,,,,,,larisign.square.fill,􀘔,NO
,"indicies, commerce",1837,100615,FALSE,,,,,,bitcoinsign.square,􀘕,NO
,objects & tools,1837,100765,FALSE,,,,,,paintpalette,􀝥,XXXXX
,"indicies, commerce",1838,100616,FALSE,,,,,,bitcoinsign.square.fill,􀘖,NO
,objects & tools,1838,100766,FALSE,,,,,,paintpalette.fill,􀝦,XXXXX
,indicies,1839,1000C8,FALSE,,,,,,0.square,􀃈,XXXXX
,indicies,1840,1000C9,FALSE,,,,,,0.square.fill,􀃉,XXXXX
,indicies,1841,1000CA,FALSE,,,,,,1.square,􀃊,XXXXX
,indicies,1842,1000CB,FALSE,,,,,,1.square.fill,􀃋,XXXXX
,indicies,1843,1000CC,FALSE,,,,,,2.square,􀃌,XXXXX
,indicies,1844,1000CD,FALSE,,,,,,2.square.fill,􀃍,XXXXX
,indicies,1845,1000CE,FALSE,,,,,,3.square,􀃎,XXXXX
,indicies,1846,1000CF,FALSE,,,,,,3.square.fill,􀃏,XXXXX
,indicies,1847,1000D0,FALSE,,,,,,4.square,􀃐,XXXXX
,indicies,1848,1000D1,FALSE,,,,,,4.square.fill,􀃑,XXXXX
,indicies,1849,100619,FALSE,,,,,,4.alt.square,􀘙,NO
,indicies,1850,10061A,FALSE,,,,,,4.alt.square.fill,􀘚,NO
"person, walking","human, transportation",1850,100762,FALSE,,,walk,,,figure.walk,􀝢,XXXXX
,indicies,1851,1000D2,FALSE,,,,,,5.square,􀃒,XXXXX
"person, walking","human, transportation",1851,100763,FALSE,,,walk.circle,,,figure.walk.circle,􀝣,XXXXX
,indicies,1852,1000D3,FALSE,,,,,,5.square.fill,􀃓,XXXXX
"person, walking","human, transportation",1852,100764,FALSE,,,walk.circle.fill,,,figure.walk.circle.fill,􀝤,XXXXX
,indicies,1853,1000D4,FALSE,,,,,,6.square,􀃔,XXXXX
,,1853,100AA2,FALSE,,,,,,figure.walk.diamond,􀪢,XXXXX
,indicies,1854,1000D5,FALSE,,,,,,6.square.fill,􀃕,XXXXX
,,1854,100AA3,FALSE,,,,,,figure.walk.diamond.fill,􀪣,XXXXX
,indicies,1855,100475,FALSE,,,,,,6.alt.square,􀑵,XXXXX
person,"human, transportation",1855,10077B,FALSE,,,taxi,,,figure.wave,􀝻,XXXXX
,indicies,1856,100476,FALSE,,,,,,6.alt.square.fill,􀑶,XXXXX
person,"human, transportation",1856,10077C,FALSE,,,taxi.circle,,,figure.wave.circle,􀝼,XXXXX
,indicies,1857,1000D6,FALSE,,,,,,7.square,􀃖,XXXXX
person,"human, transportation",1857,10077D,FALSE,,,taxi.circle.fill,,,figure.wave.circle.fill,􀝽,XXXXX
,indicies,1858,1000D7,FALSE,,,,,,7.square.fill,􀃗,XXXXX
,indicies,1859,1000D8,FALSE,,,,,,8.square,􀃘,XXXXX
,human,1859,1009BF,FALSE,,,,,,ear.badge.checkmark,􀦿,XXXXX
,indicies,1860,1000D9,FALSE,,,,,,8.square.fill,􀃙,XXXXX
,indicies,1861,1000DA,FALSE,,,,,,9.square,􀃚,XXXXX
,human,1861,1009C1,FALSE,,,,,,ear.trianglebadge.exclamationmark,􀧁,XXXXX
,indicies,1862,1000DB,FALSE,,,,,,9.square.fill,􀃛,XXXXX
,human,1862,100787,FALSE,,,,,,ear.fill,􀞇,XXXXX
,indicies,1863,100477,FALSE,,,,,,9.alt.square,􀑷,XXXXX
,"human, devices",1863,100A93,FALSE,,,,,,hearingaid.ear,􀪓,XXXXX
,indicies,1864,100478,FALSE,,,,,,9.alt.square.fill,􀑸,XXXXX
,indicies,1865,100529,FALSE,,,,,,00.square,􀔩,NO
,indicies,1866,100548,FALSE,,,,,,00.square.fill,􀕈,NO
,indicies,1867,10052A,FALSE,,,,,,01.square,􀔪,NO
,indicies,1868,100549,FALSE,,,,,,01.square.fill,􀕉,NO
,indicies,1869,10052B,FALSE,,,,,,02.square,􀔫,NO
,indicies,1870,10054A,FALSE,,,,,,02.square.fill,􀕊,NO
,indicies,1871,10052C,FALSE,,,,,,03.square,􀔬,NO
,indicies,1872,10054B,FALSE,,,,,,03.square.fill,􀕋,NO
,indicies,1873,10052D,FALSE,,,,,,04.square,􀔭,NO
,human,1873,100770,FALSE,,,,,,hand.point.up.left,􀝰,XXXXX
,indicies,1874,10054C,FALSE,,,,,,04.square.fill,􀕌,NO
,human,1874,100771,FALSE,,,,,,hand.point.up.left.fill,􀝱,XXXXX
,indicies,1875,10052E,FALSE,,,,,,05.square,􀔮,NO
,indicies,1876,10054D,FALSE,,,,,,05.square.fill,􀕍,NO
,indicies,1877,10052F,FALSE,,,,,,06.square,􀔯,NO
,human,1877,100B01,FALSE,,,,,,hand.tap,􀬁,XXXXX
,indicies,1878,10054E,FALSE,,,,,,06.square.fill,􀕎,NO
,human,1878,100B02,FALSE,,,,,,hand.tap.fill,􀬂,XXXXX
,indicies,1879,100530,FALSE,,,,,,07.square,􀔰,NO
,indicies,1880,10054F,FALSE,,,,,,07.square.fill,􀕏,NO
,indicies,1881,100531,FALSE,,,,,,08.square,􀔱,NO
,indicies,1882,100550,FALSE,,,,,,08.square.fill,􀕐,NO
,indicies,1883,100532,FALSE,,,,,,09.square,􀔲,NO
,indicies,1884,100551,FALSE,,,,,,09.square.fill,􀕑,NO
,indicies,1885,100533,FALSE,,,,,,10.square,􀔳,NO
,indicies,1886,100552,FALSE,,,,,,10.square.fill,􀕒,NO
,indicies,1887,100534,FALSE,,,,,,11.square,􀔴,NO
,human,1887,100939,FALSE,,,,,,hand.point.up,􀤹,XXXXX
,indicies,1888,100553,FALSE,,,,,,11.square.fill,􀕓,NO
,human,1888,10093A,FALSE,,,,,,hand.point.up.fill,􀤺,XXXXX
,indicies,1889,100535,FALSE,,,,,,12.square,􀔵,NO
,human,1889,100982,FALSE,,,,,,hand.point.up.braille,􀦂,XXXXX
,indicies,1890,100554,FALSE,,,,,,12.square.fill,􀕔,NO
,human,1890,100983,FALSE,,,,,,hand.point.up.braille.fill,􀦃,XXXXX
,indicies,1891,100536,FALSE,,,,,,13.square,􀔶,NO
,human,1891,10093B,FALSE,,,,,,hand.point.down,􀤻,XXXXX
,indicies,1892,100555,FALSE,,,,,,13.square.fill,􀕕,NO
,human,1892,10093C,FALSE,,,,,,hand.point.down.fill,􀤼,XXXXX
,indicies,1893,100537,FALSE,,,,,,14.square,􀔷,NO
,human,1893,1007F0,FALSE,,,,,,hand.wave,􀟰,XXXXX
,indicies,1894,100556,FALSE,,,,,,14.square.fill,􀕖,NO
,human,1894,1007F1,FALSE,,,,,,hand.wave.fill,􀟱,XXXXX
,indicies,1895,100538,FALSE,,,,,,15.square,􀔸,NO
,indicies,1896,100557,FALSE,,,,,,15.square.fill,􀕗,NO
,indicies,1897,100539,FALSE,,,,,,16.square,􀔹,NO
,indicies,1898,100558,FALSE,,,,,,16.square.fill,􀕘,NO
,indicies,1899,10053A,FALSE,,,,,,17.square,􀔺,NO
,indicies,1900,100559,FALSE,,,,,,17.square.fill,􀕙,NO
,indicies,1901,10053B,FALSE,,,,,,18.square,􀔻,NO
,,1901,100BED,FALSE,,,,,,square.2.stack.3d,􀊩,XXXXX
,indicies,1902,10055A,FALSE,,,,,,18.square.fill,􀕚,NO
,,1902,100BEE,FALSE,,,,,,square.2.stack.3d.top.fill,􀯮,XXXXX
,indicies,1903,10053C,FALSE,,,,,,19.square,􀔼,NO
,,1903,BEF 100.00,FALSE,,,,,,square.2.stack.3d.bottom.fill,􀊩,XXXXX
,indicies,1904,10055B,FALSE,,,,,,19.square.fill,􀕛,NO
,,1904,100BF0,FALSE,,,,,,square.3.stack.3d,􀯰,XXXXX
,indicies,1905,10053D,FALSE,,,,,,20.square,􀔽,NO
,,1905,100BF1,FALSE,,,,,,square.3.stack.3d.top.fill,􀯱,XXXXX
,indicies,1906,10055C,FALSE,,,,,,20.square.fill,􀕜,NO
,,1906,100BF2,FALSE,,,,,,square.3.stack.3d.middle.fill,􀯲,XXXXX
,indicies,1907,10053E,FALSE,,,,,,21.square,􀔾,NO
,,1907,100BF3,FALSE,,,,,,square.3.stack.3d.bottom.fill,􀯳,XXXXX
,indicies,1908,10055D,FALSE,,,,,,21.square.fill,􀕝,NO
,indicies,1909,10053F,FALSE,,,,,,22.square,􀔿,NO
,indicies,1910,10055E,FALSE,,,,,,22.square.fill,􀕞,NO
,indicies,1911,100540,FALSE,,,,,,23.square,􀕀,NO
,,1911,100853,FALSE,,,,,,cylinder.split.1x2,􀡓,XXXXX
,indicies,1912,10055F,FALSE,,,,,,23.square.fill,􀕟,NO
,,1912,100854,FALSE,,,,,,cylinder.split.1x2.fill,􀡔,XXXXX
,indicies,1913,100541,FALSE,,,,,,24.square,􀕁,NO
,indicies,1914,100560,FALSE,,,,,,24.square.fill,􀕠,NO
,indicies,1915,100542,FALSE,,,,,,25.square,􀕂,NO
,indicies,1916,100561,FALSE,,,,,,25.square.fill,􀕡,NO
,indicies,1917,100543,FALSE,,,,,,26.square,􀕃,NO
,indicies,1918,100562,FALSE,,,,,,26.square.fill,􀕢,NO
,indicies,1919,100544,FALSE,,,,,,27.square,􀕄,NO
,indicies,1920,100563,FALSE,,,,,,27.square.fill,􀕣,NO
,,1920,1008C9,FALSE,,,,,,chart.bar.xaxis,􀣉,XXXXX
,indicies,1921,100545,FALSE,,,,,,28.square,􀕅,NO
,indicies,1922,100564,FALSE,,,,,,28.square.fill,􀕤,NO
,indicies,1923,100546,FALSE,,,,,,29.square,􀕆,NO
,,1923,100B8B,FALSE,,,,,,dot.squareshape.split.2x2,􀮋,XXXXX
,indicies,1924,100565,FALSE,,,,,,29.square.fill,􀕥,NO
,indicies,1925,100547,FALSE,,,,,,30.square,􀕇,NO
,,1925,100B9E,FALSE,,,,,,squareshape.split.2x2,􀮋,XXXXX
,indicies,1926,100566,FALSE,,,,,,30.square.fill,􀕦,NO
,,1926,100B9F,FALSE,,,,,,squareshape.split.3x3,􀮟,XXXXX
,indicies,1927,100622,FALSE,,,,,,31.square,􀘢,NO
,indicies,1928,100623,FALSE,,,,,,31.square.fill,􀘣,NO
,indicies,1929,1006BD,FALSE,,,,,,32.square,􀚽,NO
,indicies,1930,1006BE,FALSE,,,,,,32.square.fill,􀚾,NO
,health,1930,1007EA,FALSE,,,,,,waveform.path.ecg.rectangle,􀟪,XXXXX
,indicies,1931,1006BF,FALSE,,,,,,33.square,􀚿,NO
,health,1931,1007EB,FALSE,,,,,,waveform.path.ecg.rectangle.fill,􀟫,XXXXX
,indicies,1932,1006C0,FALSE,,,,,,33.square.fill,􀛀,NO
,indicies,1933,1006C1,FALSE,,,,,,34.square,􀛁,NO
,indicies,1934,1006C2,FALSE,,,,,,34.square.fill,􀛂,NO
,indicies,1935,1006C3,FALSE,,,,,,35.square,􀛃,NO
,indicies,1936,1006C4,FALSE,,,,,,35.square.fill,􀛄,NO
,indicies,1937,1006C5,FALSE,,,,,,36.square,􀛅,NO
,indicies,1938,1006C6,FALSE,,,,,,36.square.fill,􀛆,NO
,indicies,1939,1006C7,FALSE,,,,,,37.square,􀛇,NO
,indicies,1940,1006C8,FALSE,,,,,,37.square.fill,􀛈,NO
,indicies,1941,1006C9,FALSE,,,,,,38.square,􀛉,NO
,indicies,1942,1006CA,FALSE,,,,,,38.square.fill,􀛊,NO
,health,1942,1004BA,FALSE,,,medical.id.circle,,,staroflife.circle,􀒺,XXXXX
,indicies,1943,1006CB,FALSE,,,,,,39.square,􀛋,NO
,health,1943,1004BB,FALSE,,,medical.id.circle.fill,,,staroflife.circle.fill,􀒻,XXXXX
,indicies,1944,1006CC,FALSE,,,,,,39.square.fill,􀛌,NO
,objects & tools,1944,100805,FALSE,,,,,,simcard,􀠅,XXXXX
,indicies,1945,1006CD,FALSE,,,,,,40.square,􀛍,NO
,objects & tools,1945,100806,FALSE,,,,,,simcard.fill,􀠆,XXXXX
,indicies,1946,1006CE,FALSE,,,,,,40.square.fill,􀛎,NO
,objects & tools,1946,100879,FALSE,,,,,,simcard.2,􀡹,XXXXX
,indicies,1947,1006CF,FALSE,,,,,,41.square,􀛏,NO
,objects & tools,1947,10087A,FALSE,,,,,,simcard.2.fill,􀡺,XXXXX
,indicies,1948,1006D0,FALSE,,,,,,41.square.fill,􀛐,NO
,,1948,100A87,FALSE,,,,,,sdcard,􀪇,XXXXX
,indicies,1949,1006D1,FALSE,,,,,,42.square,􀛑,NO
,,1949,100A88,FALSE,,,,,,sdcard.fill,􀪈,XXXXX
,indicies,1950,1006D2,FALSE,,,,,,42.square.fill,􀛒,NO
,apple,1950,1007D2,TRUE,This symbol may not be modified and may only be used to refer to Apple’s Touch ID feature.,,touch.id,,,touchid,􀟒,XXXXX
,indicies,1951,1006D3,FALSE,,,,,,43.square,􀛓,NO
,"apple, connectivity",1951,100960,TRUE,This symbol may not be modified and may only be used to refer to Apple’s Bonjour networking.,,,,,bonjour,􀥠,XXXXX
,indicies,1952,1006D4,FALSE,,,,,,43.square.fill,􀛔,NO
,indicies,1953,1006D5,FALSE,,,,,,44.square,􀛕,NO
,,1953,100B1A,FALSE,,,,,,atom,􀬚,XXXXX
,indicies,1954,1006D6,FALSE,,,,,,44.square.fill,􀛖,NO
,indicies,1955,1006D7,FALSE,,,,,,45.square,􀛗,NO
,,1955,100B6D,FALSE,,,,,,scalemass,􀭭,XXXXX
,indicies,1956,1006D8,FALSE,,,,,,45.square.fill,􀛘,NO
,,1956,100B6E,FALSE,,,,,,scalemass.fill,􀭮,XXXXX
,indicies,1957,1006D9,FALSE,,,,,,46.square,􀛙,NO
,indicies,1958,1006DA,FALSE,,,,,,46.square.fill,􀛚,NO
,"devices, objects & tools",1958,1004BE,FALSE,,,audiobook.circle,,,headphones.circle,􀒾,XXXXX
,indicies,1959,1006DB,FALSE,,,,,,47.square,􀛛,NO
,"devices, objects & tools",1959,1004BF,FALSE,,,audiobook.circle.fill,,,headphones.circle.fill,􀒿,XXXXX
,indicies,1960,1006DC,FALSE,,,,,,47.square.fill,􀛜,NO
,indicies,1961,1006DD,FALSE,,,,,,48.square,􀛝,NO
,indicies,1962,1006DE,FALSE,,,,,,48.square.fill,􀛞,NO
,indicies,1963,1006DF,FALSE,,,,,,49.square,􀛟,NO
,indicies,1964,1.006E+03,FALSE,,,,,,49.square.fill,􀛠,NO
,objects & tools,1964,1004C0,FALSE,,,gift.circle,,,gift.circle,􀓀,XXXXX
,indicies,1965,1.006E+04,FALSE,,,,,,50.square,􀛡,NO
,objects & tools,1965,1004C1,FALSE,,,gift.circle.fill,,,gift.circle.fill,􀓁,XXXXX
,indicies,1966,1.006E+05,FALSE,,,,,,50.square.fill,􀛢,NO
,,1970,100BF4,FALSE,,,,,,arrow.down.app,􀯴,XXXXX
,,1971,100BF5,FALSE,,,,,,arrow.down.app.fill,􀯵,XXXXX
,transportation,1989,1004B8,FALSE,,,airplane.mode.circle,,,airplane.circle,􀒸,XXXXX
,transportation,1990,1004B9,FALSE,,,airplane.mode.circle.fill,,,airplane.circle.fill,􀒹,XXXXX
,objects & tools,1993,1008EC,FALSE,,,,,,hourglass.badge.plus,􀣬,XXXXX
,,1999,100B7F,FALSE,,,,,,banknote,􀭿,XXXXX
,,2000,100B80,FALSE,,,,,,banknote.fill,􀮀,XXXXX
,text formatting,2001,100486,FALSE,,,,,,paragraphsign,􀒆,00B6
,"objects & tools, editing",2015,1007D7,FALSE,,,,,,camera.filters,􀟗,XXXXX
,editing,2019,100792,FALSE,,,,,,arrow.left.and.right.righttriangle.left.righttriangle.right,􀞒,XXXXX
,editing,2020,100793,FALSE,,,,,,arrow.left.and.right.righttriangle.left.righttriangle.right.fill,􀞓,XXXXX
,editing,2021,1.007E+11,FALSE,,,,,,arrow.up.and.down.righttriangle.up.righttriangle.down,􀟨,XXXXX
,editing,2022,1.007E+12,FALSE,,,,,,arrow.up.and.down.righttriangle.up.fill.righttriangle.down.fill,􀟩,XXXXX
,arrows,2025,100809,FALSE,,,,,,arrowtriangle.left.and.line.vertical.and.arrowtriangle.right,􀠉,XXXXX
,arrows,2026,1.007E+09,FALSE,,,,,,arrowtriangle.left.fill.and.line.vertical.and.arrowtriangle.right.fill,􀟦,XXXXX
,arrows,2027,10080A,FALSE,,,,,,arrowtriangle.right.and.line.vertical.and.arrowtriangle.left,􀠊,XXXXX
,objects & tools,2037,100866,FALSE,,,,,,lifepreserver,􀡦,XXXXX
,objects & tools,2038,100867,FALSE,,,,,,lifepreserver.fill,􀡧,XXXXX
,objects & tools,2042,10080D,FALSE,,,,,,binoculars,􀠍,XXXXX
,objects & tools,2043,10080E,FALSE,,,,,,binoculars.fill,􀠎,XXXXX
,,2048,10088B,FALSE,,,,,,battery.100.bolt,􀢋,XXXXX
,,2051,100AEC,FALSE,,,,,,minus.plus.batteryblock,􀫬,XXXXX
,,2052,AED 100.00,FALSE,,,,,,minus.plus.batteryblock.fill,􀫭,XXXXX
,,2053,100AEE,FALSE,,,,,,bolt.fill.batteryblock,􀫮,XXXXX
,,2054,100AEF,FALSE,,,,,,bolt.fill.batteryblock.fill,􀫯,XXXXX
,,2070,100962,FALSE,,,,,,fiberchannel,􀥢,XXXXX
,,2084,100B5E,FALSE,,,,,,square.fill.text.grid.1x2,􀭞,XXXXX
,text formatting,2087,1008BD,FALSE,,,,,,list.triangle,􀢽,XXXXX
,,2092,100A22,FALSE,,ar,,,,list.number.ar,,XXXXX
,text formatting,2093,1.008E+12,FALSE,,,,,,list.star,􀣩,XXXXX
,,2115,1009CE,FALSE,,,,,,text.redaction,􀧎,XXXXX
,,2120,100B09,FALSE,,,,,,list.and.film,􀬉,XXXXX
,,2130,1009F1,FALSE,,,,,,line.horizontal.3.circle,􀧱,XXXXX
,,2131,1009F2,FALSE,,,,,,line.horizontal.3.circle.fill,􀧲,XXXXX
,,2132,100635,FALSE,,,,,,line.horizontal.2.decrease.circle,􀘵,XXXXX
,,2133,100636,FALSE,,,,,,line.horizontal.2.decrease.circle.fill,􀘶,XXXXX
,text formatting,2135,10094A,FALSE,,,,,,abc,􀥊,XXXXX
,text formatting,2145,100A21,FALSE,,,,,,shadow,􀨡,XXXXX
,,2157,10094B,FALSE,,,,,,k,􀥋,XXXXX
,,2164,10094C,FALSE,,,,,,fn,􀥌,XXXXX
,,2170,10090D,FALSE,,,,,,a.magnify,􀤍,XXXXX
,,2176,100890,FALSE,,,,,,at.circle,􀢐,XXXXX
,,2177,100891,FALSE,,,,,,at.circle.fill,􀢑,XXXXX
,,2195,100892,FALSE,,,,,,exclamationmark.2,􀢒,XXXXX
,,2196,1008F4,FALSE,,,,,,exclamationmark.3,􀣴,XXXXX
,,2212,10086A,FALSE,,,,,,plus.rectangle.portrait,􀡪,XXXXX
,,2213,10086B,FALSE,,,,,,plus.rectangle.portrait.fill,􀡫,XXXXX
,,2214,10087F,FALSE,,,,,,plus.diamond,􀡿,XXXXX
,,2215,100880,FALSE,,,,,,plus.diamond.fill,􀢀,XXXXX
,,2223,10086C,FALSE,,,,,,minus.rectangle.portrait,􀡬,XXXXX
,,2224,10086D,FALSE,,,,,,minus.rectangle.portrait.fill,􀡭,XXXXX
,,2225,100881,FALSE,,,,,,minus.diamond,􀢁,XXXXX
,,2226,100882,FALSE,,,,,,minus.diamond.fill,􀢂,XXXXX
,,2239,100870,FALSE,,,,,,xmark.rectangle.portrait,􀡰,XXXXX
,,2240,100871,FALSE,,,,,,xmark.rectangle.portrait.fill,􀡱,XXXXX
,,2241,100883,FALSE,,,,,,xmark.diamond,􀢃,XXXXX
,,2242,100884,FALSE,,,,,,xmark.diamond.fill,􀢄,XXXXX
,,2268,100845,FALSE,,,,,,curlybraces,􀡅,XXXXX
,,2269,100918,FALSE,,,,,,curlybraces.square,􀤘,XXXXX
,,2270,100919,FALSE,,,,,,curlybraces.square.fill,􀤙,XXXXX
,,2289,10086E,FALSE,,,,,,checkmark.rectangle.portrait,􀡮,XXXXX
,,2290,10086F,FALSE,,,,,,checkmark.rectangle.portrait.fill,􀡯,XXXXX
"move, directions, cardinal",arrows,2410,1009D0,FALSE,,,,,,arrow.up.and.down.and.arrow.left.and.right,􀧐,XXXXX
"move, directions, diagonal",arrows,2412,100B11,FALSE,,,,,,arrow.up.left.and.down.right.and.arrow.up.right.and.down.left,􀬑,XXXXX
,,2462,1009DB,FALSE,,,,,,arrow.up.left.and.arrow.down.right.circle,􀧛,XXXXX
,,2463,1009DC,FALSE,,,,,,arrow.up.left.and.arrow.down.right.circle.fill,􀧜,XXXXX
,arrows,2474,1002AF,FALSE,,,syncing,,,arrow.triangle.2.circlepath,􀊯,XXXXX
,arrows,2475,10058A,FALSE,,,syncing.circle,,,arrow.triangle.2.circlepath.circle,􀖊,XXXXX
,arrows,2476,10058B,FALSE,,,syncing.circle.fill,,,arrow.triangle.2.circlepath.circle.fill,􀖋,XXXXX
,arrows,2477,1008A4,FALSE,,,,,,exclamationmark.arrow.triangle.2.circlepath,􀢤,XXXXX
,arrows,2478,100916,FALSE,,,,,,arrow.triangle.capsulepath,􀤖,XXXXX
directions,arrows,2483,10065E,FALSE,,,directions.diamond,,,arrow.triangle.turn.up.right.diamond,􀙞,XXXXX
directions,arrows,2484,10065F,FALSE,,,directions.diamond.fill,,,arrow.triangle.turn.up.right.diamond.fill,􀙟,XXXXX
directions,arrows,2485,1007F7,FALSE,,,,,,arrow.triangle.turn.up.right.circle,􀟷,XXXXX
directions,arrows,2486,1007F8,FALSE,,,,,,arrow.triangle.turn.up.right.circle.fill,􀟸,XXXXX
,arrows,2487,100584,FALSE,,,merge,,,arrow.triangle.merge,􀖄,XXXXX
,arrows,2488,100585,FALSE,,,swap,,,arrow.triangle.swap,􀖅,XXXXX
,arrows,2489,100660,FALSE,,,divide,,,arrow.triangle.branch,􀙠,XXXXX
,arrows,2490,100661,FALSE,,,,,,arrow.triangle.pull,􀙡,XXXXX
,,3031,1008FA,TRUE,This symbol may not be modified and may only be used to refer to Sign in with Apple.,,,,,applelogo,􀣺,F8FF
